rainfall_24h,rainfall_intensity,soil_moisture,slope,elevation,historical_events,temperature,humidity,pore_water_pressure,risk_probability,risk_percentage,risk_category,landslide_occurred
4.32,0.88,21.9,34.79,2868.9,10,9.1,60.3,1.09,0.0364,3.64,LOW,0
0.82,0.11,34.43,31.38,369.7,6,27.1,67.3,1.77,0.0381,3.81,LOW,0
113.76,26.57,55.54,35.67,2945.5,11,10.9,84.7,16.36,0.5715,57.15,HIGH,1
107.97,19.22,59.88,36.31,2707.3,8,11.2,79.4,11.91,0.6168,61.68,HIGH,1
5.37,0.72,25.5,24.15,1127.8,7,25.0,57.6,2.56,0.02,2.0,LOW,0
43.14,10.99,37.2,36.23,2578.4,14,11.4,65.5,4.85,0.0785,7.85,LOW,0
103.04,17.94,59.49,38.81,342.1,5,27.5,68.1,13.89,0.3905,39.05,MODERATE,0
4.01,0.62,27.27,47.0,3102.3,8,7.2,62.1,2.4,0.0335,3.35,LOW,0
24.89,6.46,39.44,44.64,1803.5,10,14.5,58.9,4.98,0.0721,7.21,LOW,0
21.88,5.78,27.21,46.48,1144.7,8,22.9,76.7,3.09,0.0755,7.55,LOW,0
180.69,31.48,69.1,18.19,1319.6,10,19.9,83.8,25.25,0.8436,84.36,CRITICAL,1
101.41,17.93,44.65,31.29,445.9,14,22.6,81.4,10.52,0.3119,31.19,MODERATE,0
52.93,11.26,46.1,44.81,3168.6,5,12.9,77.1,6.1,0.1133,11.33,LOW,0
127.79,30.33,65.29,39.36,365.9,6,26.9,84.1,16.58,0.5794,57.94,HIGH,1
21.24,2.76,29.62,17.55,2182.0,10,10.7,60.1,4.41,0.0196,1.96,LOW,0
15.41,3.31,30.81,50.37,1556.1,8,21.8,58.8,3.48,0.0939,9.39,LOW,0
102.87,28.03,59.15,48.99,3049.3,7,8.6,93.1,13.95,0.6449,64.49,HIGH,1
32.33,5.23,33.1,41.2,975.7,10,18.4,76.7,5.18,0.1146,11.46,LOW,0
30.29,8.04,24.68,24.0,1819.7,10,15.9,66.4,2.83,0.0533,5.33,LOW,0
175.61,47.77,65.43,48.73,1673.0,9,18.7,84.3,22.41,0.9056,90.56,CRITICAL,1
1.67,0.27,20.0,42.27,2323.5,6,15.4,55.0,1.72,0.0338,3.38,LOW,0
101.63,24.46,53.97,49.38,450.6,2,21.4,71.5,12.9,0.2959,29.59,MODERATE,0
13.18,2.08,23.98,48.13,821.7,6,19.9,66.2,2.66,0.0461,4.61,LOW,0
20.46,4.87,35.9,50.3,883.0,10,21.2,76.9,3.5,0.0889,8.89,LOW,0
4.26,1.06,19.83,40.32,2427.5,6,12.9,59.9,1.1,0.0177,1.77,LOW,0
63.47,10.13,39.31,28.08,808.0,8,25.5,76.7,7.31,0.1027,10.27,LOW,0
0.98,0.23,16.17,45.13,1941.8,6,16.3,65.5,2.89,0.0297,2.97,LOW,0
159.1,39.76,67.32,43.43,885.0,7,25.0,82.1,21.84,0.8613,86.13,CRITICAL,1
5.29,0.94,26.52,47.76,2791.8,9,15.4,66.8,2.42,0.0491,4.91,LOW,0
76.18,11.19,51.72,29.39,3029.4,9,12.7,77.6,10.13,0.2072,20.72,LOW,0
45.8,6.17,38.42,30.42,1779.6,11,10.5,72.4,5.12,0.1055,10.55,LOW,0
6.3,1.34,30.47,54.8,1289.3,10,20.1,58.5,3.76,0.0466,4.66,LOW,0
29.2,8.07,38.2,48.06,940.5,6,22.4,68.7,4.72,0.0706,7.06,LOW,0
158.8,39.96,71.42,55.92,396.9,8,25.7,91.0,21.15,0.8893,88.93,CRITICAL,1
6.87,1.3,22.44,48.41,1042.1,7,17.1,66.8,2.14,0.0731,7.31,LOW,0
68.61,14.12,46.23,42.69,2180.0,5,14.1,76.8,8.03,0.2756,27.56,MODERATE,0
151.53,24.96,74.87,44.55,1824.2,8,14.6,81.5,21.72,0.8696,86.96,CRITICAL,1
17.79,2.6,28.41,54.72,3034.9,8,9.0,69.1,3.99,0.0905,9.05,LOW,0
6.52,1.28,29.6,42.12,1419.0,10,19.5,68.7,0.5,0.027,2.7,LOW,0
16.9,3.28,32.38,43.82,2296.9,11,13.5,59.8,3.79,0.0739,7.39,LOW,0
183.11,37.26,74.43,28.81,1693.5,8,16.6,79.2,27.22,0.905,90.5,CRITICAL,1
15.79,4.3,34.11,39.08,1762.1,5,17.8,72.2,0.98,0.0665,6.65,LOW,0
105.99,22.96,52.75,46.76,1039.9,12,21.0,73.1,12.17,0.4802,48.02,MODERATE,1
102.36,22.2,55.93,33.17,1592.1,8,19.7,70.9,11.87,0.2629,26.29,MODERATE,0
5.48,0.77,25.34,30.7,1638.8,5,17.9,62.1,3.67,0.0146,1.46,LOW,0
6.83,1.91,27.13,34.56,2334.6,7,11.2,59.4,1.5,0.0322,3.22,LOW,0
69.49,16.93,49.12,32.16,3024.9,12,8.8,58.9,8.94,0.1459,14.59,LOW,0
106.14,27.63,44.98,31.19,1221.5,7,20.5,81.3,11.59,0.3812,38.12,MODERATE,0
0.15,0.03,28.13,37.76,374.5,8,24.8,65.2,1.62,0.0446,4.46,LOW,0
11.2,2.24,31.67,55.89,1714.1,10,15.0,55.5,3.94,0.0788,7.88,LOW,0
31.86,6.49,31.05,40.0,1856.2,12,19.5,64.6,3.37,0.095,9.5,LOW,0
56.2,8.49,40.58,30.14,746.9,6,24.7,62.3,7.44,0.1461,14.61,LOW,0
5.01,1.15,21.52,24.69,2493.4,9,12.8,55.6,4.8,0.0159,1.59,LOW,0
4.1,1.08,22.15,46.02,3155.5,12,10.2,57.0,3.09,0.0434,4.34,LOW,0
89.33,13.06,51.37,36.6,3040.0,4,8.6,76.6,10.87,0.3834,38.34,MODERATE,0
48.68,6.51,51.76,51.17,831.5,9,25.6,79.4,6.06,0.1505,15.05,LOW,0
31.19,7.43,37.05,44.73,2832.3,9,17.6,62.2,5.94,0.1092,10.92,LOW,0
51.32,8.4,35.13,50.0,2328.3,5,13.6,72.7,6.13,0.1715,17.15,LOW,0
123.89,27.23,63.57,33.21,1588.8,11,22.3,83.4,15.71,0.5986,59.86,HIGH,1
180.78,41.82,78.52,45.88,1844.8,4,15.7,74.3,29.05,0.9562,95.62,CRITICAL,1
118.36,20.3,49.51,32.94,2756.3,6,11.5,69.4,12.66,0.3275,32.75,MODERATE,0
9.79,2.45,26.16,58.16,1666.4,8,22.4,73.7,3.14,0.1449,14.49,LOW,0
131.49,27.35,61.1,43.95,1351.0,12,20.3,76.7,16.05,0.6766,67.66,HIGH,1
19.05,4.93,30.92,34.89,1705.1,4,20.3,65.6,2.12,0.0225,2.25,LOW,0
139.42,33.76,63.88,33.13,1958.4,6,16.6,82.9,17.14,0.7111,71.11,HIGH,1
89.03,23.06,50.67,30.26,807.8,2,19.1,60.6,9.74,0.1923,19.23,LOW,0
89.16,10.99,45.29,45.97,2907.7,10,17.9,69.3,9.78,0.3234,32.34,MODERATE,0
94.59,15.04,49.86,31.33,2238.9,11,15.1,78.5,10.19,0.2844,28.44,MODERATE,0
9.69,1.3,26.38,42.63,2118.1,7,16.7,55.8,1.67,0.0325,3.25,LOW,0
56.02,10.68,46.49,32.96,543.5,7,23.2,66.1,5.74,0.0747,7.47,LOW,0
19.86,5.21,27.07,44.82,2032.3,8,18.8,55.8,4.23,0.0438,4.38,LOW,0
252.91,49.27,94.59,50.85,606.8,8,26.4,92.9,35.0,0.9984,99.84,CRITICAL,1
20.93,5.36,29.08,49.21,482.2,9,21.5,60.0,1.14,0.06,6.0,LOW,0
47.73,8.23,46.3,48.5,1805.6,10,18.5,56.0,5.97,0.0892,8.92,LOW,0
22.02,3.84,34.49,30.13,1438.2,7,22.3,70.3,2.95,0.033,3.3,LOW,0
9.05,2.38,22.86,25.38,1987.0,6,20.1,53.0,2.58,0.0192,1.92,LOW,0
7.78,1.46,29.17,46.12,513.2,13,26.8,60.1,1.84,0.078,7.8,LOW,0
19.39,4.78,25.37,36.19,1521.4,10,21.5,58.4,4.17,0.0516,5.16,LOW,0
49.3,7.78,40.11,37.96,765.6,8,22.4,73.9,5.41,0.1775,17.75,LOW,0
145.35,39.51,72.53,21.16,3161.9,9,7.5,74.4,20.77,0.6223,62.23,HIGH,1
40.84,8.65,26.65,32.79,1905.4,9,16.7,61.4,3.64,0.0678,6.78,LOW,0
11.61,2.8,23.21,21.41,2277.9,7,12.3,53.7,2.96,0.0267,2.67,LOW,0
22.98,3.09,32.21,54.14,1210.0,9,19.5,49.0,3.73,0.0917,9.17,LOW,0
1.59,0.32,23.46,32.22,529.5,10,23.2,63.3,1.68,0.0277,2.77,LOW,0
59.54,15.73,42.74,41.47,3128.8,11,8.4,69.1,6.6,0.1251,12.51,LOW,0
160.81,41.86,69.61,21.89,1094.5,7,23.3,85.4,21.9,0.7623,76.23,CRITICAL,1
18.28,2.33,21.72,44.98,1500.2,4,17.2,67.6,3.56,0.0211,2.11,LOW,0
135.41,22.83,66.02,34.84,2167.1,6,20.7,81.0,16.8,0.5447,54.47,HIGH,1
6.51,1.24,20.15,55.26,322.9,9,28.7,58.3,1.9,0.0415,4.15,LOW,0
37.0,5.46,36.39,54.66,2640.3,7,16.5,67.1,4.23,0.1296,12.96,LOW,0
33.14,7.85,32.01,34.91,1832.9,10,16.2,61.9,5.3,0.0787,7.87,LOW,0
54.27,8.11,52.2,55.45,1070.7,12,22.6,74.8,8.27,0.2013,20.13,LOW,0
10.25,1.8,27.27,65.53,431.7,8,23.0,59.4,2.9,0.0528,5.28,LOW,0
50.48,11.42,40.89,51.34,729.4,9,24.5,66.9,4.72,0.0885,8.85,LOW,0
40.76,8.04,39.18,52.29,2890.3,8,7.7,69.9,4.93,0.1716,17.16,LOW,0
13.64,3.25,30.51,32.42,2273.8,12,18.1,76.1,4.63,0.0712,7.12,LOW,0
27.6,7.56,32.59,42.06,987.2,16,21.0,58.0,3.47,0.1183,11.83,LOW,0
5.58,0.77,21.61,24.05,443.5,3,26.3,53.5,2.35,0.0287,2.87,LOW,0
21.09,4.92,30.35,25.76,2287.3,17,16.6,61.7,3.34,0.105,10.5,LOW,0
74.56,11.7,36.55,66.67,1938.6,3,16.0,66.7,6.06,0.1636,16.36,LOW,0
19.14,3.57,32.8,34.95,1443.3,3,18.1,67.1,2.32,0.0277,2.77,LOW,0
64.05,8.02,57.54,47.99,1322.7,12,20.4,70.8,7.82,0.3608,36.08,MODERATE,0
31.23,4.43,34.63,50.47,889.6,7,25.1,58.0,3.65,0.0283,2.83,LOW,0
7.46,1.28,28.79,52.98,2225.4,9,15.4,65.6,2.83,0.0606,6.06,LOW,0
30.45,5.32,25.77,66.06,3113.5,6,12.4,75.7,3.58,0.1522,15.22,LOW,0
24.68,6.51,27.83,32.16,768.4,7,25.8,58.9,3.74,0.0329,3.29,LOW,0
17.8,4.25,34.46,22.01,2011.5,8,16.5,64.6,5.26,0.0427,4.27,LOW,0
4.46,1.23,19.01,37.39,1501.3,12,19.5,47.5,4.75,0.0188,1.88,LOW,0
18.87,4.07,26.64,27.59,1567.7,9,19.7,60.6,3.0,0.0367,3.67,LOW,0
2.64,0.42,28.58,20.23,999.7,9,25.4,62.3,3.06,0.0195,1.95,LOW,0
3.64,0.63,30.06,35.96,2684.1,9,12.4,59.7,2.86,0.0341,3.41,LOW,0
18.82,3.22,29.72,49.46,1681.5,6,21.6,63.5,4.08,0.042,4.2,LOW,0
12.75,2.2,29.18,41.74,1853.0,5,18.4,57.2,3.71,0.0718,7.18,LOW,0
90.91,20.7,51.06,34.53,1149.0,8,19.8,81.2,9.83,0.262,26.2,MODERATE,0
16.49,3.38,23.45,44.56,786.3,7,23.6,60.0,4.68,0.0518,5.18,LOW,0
49.64,9.02,38.53,31.82,503.4,10,22.4,60.1,6.97,0.1771,17.71,LOW,0
26.44,3.8,33.61,19.19,2356.7,8,11.7,63.7,4.57,0.0228,2.28,LOW,0
42.62,5.27,36.49,48.64,828.9,6,25.0,71.9,5.49,0.1054,10.54,LOW,0
10.54,1.63,18.32,43.54,2285.7,6,17.4,64.9,2.75,0.0294,2.94,LOW,0
99.6,13.66,60.57,48.56,1401.6,8,20.2,71.8,13.06,0.4097,40.97,MODERATE,0
26.43,6.49,26.93,21.89,1476.5,10,20.0,74.6,4.07,0.0415,4.15,LOW,0
62.29,8.6,42.8,51.91,1634.1,10,17.6,68.9,7.05,0.1934,19.34,LOW,0
15.9,3.75,31.06,43.4,1334.7,8,21.1,52.1,3.27,0.105,10.5,LOW,0
3.7,0.67,23.76,41.65,546.8,7,29.9,64.1,2.18,0.0723,7.23,LOW,0
158.05,20.82,70.48,43.57,1163.4,16,24.1,82.9,21.92,0.9078,90.78,CRITICAL,1
0.27,0.07,21.2,53.32,2208.0,8,15.7,59.6,3.93,0.0306,3.06,LOW,0
22.57,4.8,42.06,42.37,2214.1,9,15.4,68.7,3.92,0.0675,6.75,LOW,0
7.5,1.18,25.8,42.19,1094.4,12,21.0,59.6,2.06,0.0763,7.63,LOW,0
34.55,9.09,39.17,64.15,1607.3,9,15.6,63.4,4.73,0.1127,11.27,LOW,0
135.92,17.29,57.59,48.33,820.7,7,22.3,72.9,15.01,0.7954,79.54,CRITICAL,1
21.85,3.33,34.73,38.22,870.6,6,24.9,60.1,4.43,0.0586,5.86,LOW,0
59.53,14.31,38.08,46.43,318.0,5,23.9,70.4,6.22,0.0807,8.07,LOW,0
189.52,44.25,71.1,36.78,2895.4,3,11.4,84.9,26.05,0.8907,89.07,CRITICAL,1
23.97,3.99,26.39,31.7,871.6,8,20.4,53.6,2.83,0.0296,2.96,LOW,0
218.92,28.44,82.06,42.68,921.2,9,24.9,96.7,32.88,0.9842,98.42,CRITICAL,1
77.24,19.87,47.19,57.31,1074.8,6,18.9,75.7,10.51,0.2152,21.52,LOW,0
171.62,29.21,87.43,57.39,625.9,7,26.0,89.9,29.33,0.9655,96.55,CRITICAL,1
12.3,1.86,42.12,35.42,2135.8,5,18.8,56.3,4.87,0.0354,3.54,LOW,0
27.56,5.58,31.11,40.6,471.7,5,24.6,64.0,3.42,0.0791,7.91,LOW,0
8.87,2.36,32.28,31.06,645.9,6,22.7,62.8,3.11,0.0353,3.53,LOW,0
20.54,2.61,24.48,65.36,2152.0,7,17.4,66.6,3.77,0.1124,11.24,LOW,0
23.17,5.62,20.97,62.52,1252.0,8,25.1,67.2,3.5,0.1048,10.48,LOW,0
62.36,13.19,42.61,44.39,2338.4,8,18.5,60.9,6.47,0.1127,11.27,LOW,0
79.23,14.9,49.92,50.37,1894.4,9,17.4,82.2,7.48,0.4086,40.86,MODERATE,0
18.74,4.48,34.16,46.72,1005.3,4,20.3,55.6,5.54,0.0449,4.49,LOW,0
0.63,0.17,30.57,42.57,2169.9,3,15.5,50.3,1.44,0.0258,2.58,LOW,0
69.26,10.85,42.74,23.06,593.0,4,20.5,52.8,10.0,0.0912,9.12,LOW,0
6.7,0.96,27.24,38.56,1832.4,5,16.5,65.2,1.86,0.0815,8.15,LOW,0
34.04,9.06,38.64,45.26,1539.6,9,20.7,73.8,5.88,0.0802,8.02,LOW,0
0.89,0.2,31.22,45.36,1040.2,13,21.4,56.3,2.77,0.0332,3.32,LOW,0
17.85,3.39,25.46,36.33,2031.8,10,15.3,52.1,3.58,0.0484,4.84,LOW,0
149.31,31.61,67.86,58.37,2820.4,16,12.3,87.6,19.74,0.939,93.9,CRITICAL,1
3.71,0.89,29.29,29.28,3196.8,11,9.7,52.8,1.92,0.0267,2.67,LOW,0
19.29,4.7,31.14,39.81,2042.9,6,18.7,66.6,2.82,0.0353,3.53,LOW,0
183.8,49.11,73.35,45.83,1443.9,5,16.7,82.0,26.54,0.9005,90.05,CRITICAL,1
82.42,15.52,48.09,46.06,914.4,8,24.3,69.7,9.05,0.2923,29.23,MODERATE,0
71.23,11.89,47.59,44.36,1008.4,6,22.3,72.6,7.7,0.3325,33.25,MODERATE,0
9.5,2.11,23.86,33.32,1664.4,4,19.9,63.4,1.59,0.0474,4.74,LOW,0
2.96,0.55,19.84,28.8,1333.5,8,17.2,61.1,1.39,0.0267,2.67,LOW,0
34.53,7.43,44.97,43.94,2945.8,16,14.0,74.0,5.33,0.1324,13.24,LOW,0
14.35,2.69,29.96,42.76,1336.5,12,22.0,72.4,2.07,0.0734,7.34,LOW,0
39.02,5.64,40.62,29.79,1351.7,6,24.7,76.6,3.75,0.049,4.9,LOW,0
1.14,0.22,26.37,46.35,1381.4,6,18.3,59.1,2.2,0.0312,3.12,LOW,0
5.01,1.16,31.65,38.57,2718.0,7,11.6,61.4,0.5,0.0373,3.73,LOW,0
40.58,10.06,36.76,45.02,2169.8,4,11.6,74.4,4.68,0.1225,12.25,LOW,0
8.36,1.66,30.28,51.92,2061.8,6,14.6,57.3,2.53,0.0498,4.98,LOW,0
68.22,9.99,38.55,29.38,1235.7,10,24.8,67.7,7.3,0.1086,10.86,LOW,0
148.48,27.67,57.75,19.83,2662.8,17,14.1,82.4,17.77,0.6845,68.45,HIGH,1
8.49,2.09,25.0,49.26,363.2,4,24.2,61.2,1.1,0.0542,5.42,LOW,0
229.01,42.61,82.0,43.09,2818.9,13,12.8,92.6,35.0,0.9955,99.55,CRITICAL,1
93.25,21.58,40.52,46.15,1762.6,8,18.2,68.4,9.45,0.2029,20.29,LOW,0
42.49,8.55,38.41,51.96,1424.8,8,15.4,71.5,5.36,0.1182,11.82,LOW,0
88.38,14.02,40.9,50.29,1716.6,9,14.2,70.9,7.73,0.3913,39.13,MODERATE,0
32.94,8.15,38.97,60.12,2218.9,7,18.6,65.9,4.73,0.1102,11.02,LOW,0
45.33,6.05,44.9,40.84,287.7,9,28.3,66.8,6.58,0.1838,18.38,LOW,0
13.22,2.7,21.49,39.48,2821.1,8,8.8,66.0,1.53,0.0503,5.03,LOW,0
61.79,9.48,43.75,37.13,1567.9,10,19.1,72.0,4.91,0.2407,24.07,LOW,0
32.37,4.23,43.35,28.69,1261.8,8,19.3,63.3,6.3,0.0515,5.15,LOW,0
17.25,3.46,27.47,41.93,657.8,9,27.1,60.1,3.17,0.0666,6.66,LOW,0
28.55,5.71,36.05,33.38,1546.4,5,20.6,63.6,3.4,0.0559,5.59,LOW,0
30.09,7.01,45.39,56.81,1714.2,10,15.8,57.9,3.97,0.1955,19.55,LOW,0
6.33,1.51,18.39,42.26,1440.8,10,20.4,56.1,2.36,0.0479,4.79,LOW,0
18.04,4.27,24.95,42.56,2252.0,7,15.5,65.9,3.85,0.0727,7.27,LOW,0
14.73,2.73,31.94,35.8,1491.6,12,19.7,64.0,1.34,0.0389,3.89,LOW,0
172.39,38.11,84.13,22.96,3086.2,6,9.8,80.1,27.7,0.8962,89.62,CRITICAL,1
50.11,10.64,35.48,21.22,2017.9,10,17.0,66.8,6.85,0.0361,3.61,LOW,0
23.06,4.32,43.64,37.72,2632.1,9,11.4,54.1,4.64,0.0582,5.82,LOW,0
98.65,21.27,53.28,25.15,572.6,5,21.9,75.6,12.2,0.1689,16.89,LOW,0
12.17,3.3,18.57,43.0,1422.0,8,17.1,59.8,2.81,0.0477,4.77,LOW,0
18.81,2.84,38.22,54.24,1243.7,11,18.5,75.4,3.6,0.1528,15.28,LOW,0
54.12,14.34,37.84,54.36,1930.0,5,18.4,71.6,5.22,0.1656,16.56,LOW,0
27.64,3.55,34.98,44.72,2790.3,12,13.8,58.4,3.18,0.1118,11.18,LOW,0
27.72,4.69,24.47,31.05,481.1,5,29.0,58.4,4.03,0.0339,3.39,LOW,0
1.92,0.32,21.77,53.24,464.1,8,24.9,64.1,1.54,0.0504,5.04,LOW,0
178.1,39.22,67.38,54.54,2758.4,12,14.6,92.0,23.89,0.9271,92.71,CRITICAL,1
136.47,19.24,55.2,30.48,877.9,2,23.3,91.6,15.71,0.2922,29.22,MODERATE,0
256.06,66.88,97.19,47.57,2222.8,7,16.5,99.0,35.0,0.9969,99.69,CRITICAL,1
12.9,3.26,31.45,33.69,1851.5,2,19.8,64.8,2.57,0.0203,2.03,LOW,0
75.55,16.95,43.42,50.29,2707.0,6,14.6,79.9,9.07,0.3022,30.22,MODERATE,0
39.47,7.63,28.87,65.9,619.0,7,24.9,66.4,4.76,0.0868,8.68,LOW,0
14.59,3.93,22.71,21.05,632.9,9,23.0,62.4,2.48,0.0179,1.79,LOW,0
27.45,6.94,34.54,55.23,1892.6,11,18.3,56.8,2.46,0.0884,8.84,LOW,0
64.26,12.84,43.55,43.5,3041.8,8,14.7,78.7,6.98,0.2505,25.05,MODERATE,0
75.21,17.47,48.0,61.49,1474.2,7,20.3,72.1,9.4,0.3207,32.07,MODERATE,0
6.12,1.29,34.51,38.83,1214.5,8,20.3,60.3,1.16,0.0423,4.23,LOW,0
14.52,3.11,31.94,52.42,2039.7,8,18.8,57.4,3.67,0.0805,8.05,LOW,0
14.29,2.47,31.05,23.72,2994.8,10,8.1,69.5,4.14,0.0578,5.78,LOW,0
1.5,0.29,37.26,35.22,2718.9,7,12.1,66.1,2.2,0.0374,3.74,LOW,0
31.92,4.23,32.56,24.04,3186.7,10,8.0,59.4,4.78,0.022,2.2,LOW,0
67.54,11.97,55.83,61.74,316.6,6,26.0,73.2,8.93,0.331,33.1,MODERATE,0
16.82,3.89,36.83,50.94,582.9,6,27.9,67.3,3.69,0.1164,11.64,LOW,0
47.15,12.85,36.71,52.69,2047.9,6,18.3,59.6,6.61,0.1485,14.85,LOW,0
161.12,44.16,74.14,58.07,2670.7,9,8.6,88.0,21.95,0.9384,93.84,CRITICAL,1
152.32,31.82,66.57,25.19,1091.5,7,20.5,85.5,19.49,0.7331,73.31,HIGH,1
5.32,1.16,19.31,36.68,955.7,6,19.0,64.5,3.44,0.0145,1.45,LOW,0
43.24,6.47,37.07,24.31,2571.6,8,16.5,78.4,6.32,0.0273,2.73,LOW,0
67.48,15.6,36.56,31.03,416.3,10,24.3,87.9,5.03,0.1626,16.26,LOW,0
153.22,20.12,69.07,31.72,1339.7,8,20.8,90.4,22.61,0.867,86.7,CRITICAL,1
0.63,0.1,29.18,38.95,1742.1,2,18.7,61.7,0.5,0.0194,1.94,LOW,0
8.53,1.94,26.3,33.09,1903.0,12,18.0,65.1,3.03,0.0447,4.47,LOW,0
2.52,0.43,26.86,26.09,2399.4,13,7.6,63.0,2.34,0.0419,4.19,LOW,0
29.57,3.78,34.35,29.29,1296.8,12,21.8,78.5,3.1,0.1078,10.78,LOW,0
191.06,48.36,82.72,28.4,2057.4,6,15.3,89.5,29.78,0.9465,94.65,CRITICAL,1
4.1,0.7,26.6,61.46,1976.9,10,19.2,58.1,1.56,0.102,10.2,LOW,0
63.78,8.3,41.28,48.44,1865.5,7,18.2,72.9,6.54,0.3079,30.79,MODERATE,0
28.38,3.75,36.94,60.84,2139.4,3,17.8,76.8,5.87,0.0905,9.05,LOW,0
40.99,6.57,37.27,38.15,1015.4,10,20.6,60.3,5.57,0.087,8.7,LOW,0
197.42,29.31,69.6,33.42,499.7,6,22.4,85.6,28.17,0.9029,90.29,CRITICAL,1
3.06,0.75,24.1,50.09,601.9,10,26.9,56.1,1.81,0.0363,3.63,LOW,0
81.02,13.89,45.1,34.94,912.5,7,24.4,65.0,8.81,0.2255,22.55,LOW,0
180.07,44.79,76.16,34.1,1725.6,9,19.1,81.3,25.61,0.9528,95.28,CRITICAL,1
17.47,2.58,30.09,31.84,2729.3,5,13.5,68.3,2.67,0.049,4.9,LOW,0
66.74,13.27,33.93,27.57,2318.8,9,16.3,71.3,5.52,0.0627,6.27,LOW,0
82.85,19.06,40.74,32.68,2577.7,4,10.6,64.7,8.56,0.1209,12.09,LOW,0
24.71,5.54,27.15,35.81,1285.4,10,23.6,67.8,2.5,0.0598,5.98,LOW,0
31.56,6.82,34.16,45.23,1443.7,3,19.7,66.8,3.1,0.0234,2.34,LOW,0
43.1,11.55,42.44,23.73,1411.4,6,19.9,72.2,5.69,0.064,6.4,LOW,0
62.59,9.8,34.51,31.02,816.0,6,22.5,65.8,5.83,0.1538,15.38,LOW,0
4.53,0.9,22.91,50.57,430.6,9,19.5,53.3,1.49,0.0779,7.79,LOW,0
208.16,54.42,83.04,28.38,1993.2,7,18.5,95.3,32.27,0.9313,93.13,CRITICAL,1
22.97,3.04,26.78,35.44,3168.2,9,8.1,68.4,2.41,0.0526,5.26,LOW,0
20.96,2.7,31.31,53.33,742.1,9,24.2,56.5,4.0,0.0878,8.78,LOW,0
19.3,3.04,33.61,28.74,387.7,11,23.8,64.3,3.59,0.0489,4.89,LOW,0
24.91,5.51,28.19,25.04,2549.6,3,13.1,60.0,2.51,0.0246,2.46,LOW,0
101.55,16.41,55.07,39.37,995.1,13,21.5,81.1,11.35,0.4168,41.68,MODERATE,0
163.55,24.6,70.22,34.2,2697.4,11,11.1,88.5,21.52,0.7231,72.31,HIGH,1
107.15,20.72,49.26,41.65,2326.6,12,14.6,83.4,11.11,0.4798,47.98,MODERATE,0
6.96,1.52,26.24,50.34,3039.7,2,10.1,56.0,2.45,0.0477,4.77,LOW,0
45.07,7.2,39.9,27.93,1456.3,12,17.4,62.6,4.36,0.0623,6.23,LOW,0
156.5,26.31,75.89,42.18,2202.8,14,18.8,81.3,25.57,0.9505,95.05,CRITICAL,1
119.1,25.98,66.57,39.96,1621.3,9,17.1,74.7,16.89,0.4576,45.76,MODERATE,0
32.68,8.87,31.31,28.25,2110.2,8,17.8,67.1,3.81,0.0225,2.25,LOW,0
29.12,6.64,30.01,43.55,1576.3,10,21.0,57.9,3.66,0.0721,7.21,LOW,0
69.05,16.93,44.54,33.26,806.5,8,25.9,79.5,6.14,0.1062,10.62,LOW,0
60.34,10.78,39.18,39.46,1748.3,5,17.0,79.5,5.06,0.1462,14.62,LOW,0
4.57,0.75,32.34,25.01,1809.3,6,17.6,67.3,3.59,0.021,2.1,LOW,0
66.07,12.73,44.0,38.69,2641.3,8,13.1,72.9,8.87,0.24,24.0,LOW,0
18.71,4.66,30.51,34.33,2419.8,12,16.0,62.1,0.81,0.0361,3.61,LOW,0
10.24,1.98,31.08,51.19,2208.2,7,15.2,62.7,3.04,0.0629,6.29,LOW,0
71.35,18.23,45.78,23.33,584.5,2,25.9,66.2,9.26,0.039,3.9,LOW,0
19.8,5.51,32.07,37.59,2375.8,8,14.3,63.9,2.8,0.0457,4.57,LOW,0
57.83,7.61,42.51,38.66,1725.9,7,21.3,70.7,7.94,0.1229,12.29,LOW,0
10.7,1.36,27.27,47.09,2887.6,7,12.1,56.7,3.29,0.0771,7.71,LOW,0
0.14,0.02,20.53,41.98,2963.6,5,11.4,69.7,2.46,0.018,1.8,LOW,0
23.94,4.35,40.5,45.0,412.7,8,26.6,63.1,3.5,0.0661,6.61,LOW,0
3.7,0.52,21.51,49.17,2670.9,15,17.4,54.4,2.24,0.1166,11.66,LOW,0
49.14,12.74,47.03,53.2,361.2,8,24.5,66.1,5.71,0.2737,27.37,MODERATE,0
11.31,1.4,29.87,34.56,1333.2,7,23.3,58.1,2.9,0.0245,2.45,LOW,0
20.52,3.5,27.74,40.9,1849.8,5,15.8,58.0,3.28,0.0314,3.14,LOW,0
3.19,0.48,28.67,52.06,686.9,9,24.3,69.9,1.73,0.0321,3.21,LOW,0
11.82,3.18,32.24,63.9,2451.6,3,12.5,61.8,0.74,0.0288,2.88,LOW,0
53.23,12.09,48.5,54.75,274.6,5,25.6,74.2,6.45,0.1517,15.17,LOW,0
5.75,1.53,20.03,36.28,747.4,9,22.2,63.3,1.19,0.0255,2.55,LOW,0
36.46,10.05,34.51,30.42,1963.4,8,18.9,68.3,3.14,0.11,11.0,LOW,0
87.29,17.42,56.33,39.51,2357.4,10,13.8,73.0,10.16,0.3527,35.27,MODERATE,0
39.86,6.28,39.89,47.73,2954.1,5,13.1,63.4,5.69,0.0841,8.41,LOW,0
58.31,8.81,43.76,39.6,2331.2,8,13.9,76.5,5.48,0.1607,16.07,LOW,0
